transaction_id,customer_id,branch_id,transaction_amount,investment_amount,total_balance,firm_revenue,expenses,profit_margin,account_type,investment_type,customer_type,age,transaction_date,city,region,bank_name,city_branch,region_branch
300501,206474,1446,4177.0,21472,93790,171254.0,439801,68.52,Current,Mutual Fund,Unknown,43.0,2022-05-19,Pune,North,HDFC Bank,Pune,East
300502,204461,1363,465.0,4811,47292,224791.0,38373,3.8,Savings,Recurring Deposit,Business,66.0,2022-09-05,Solapur,West,HDFC Bank,Kolhapur,West
300503,203565,1829,2652.0,33563,41030,755774.0,22707,9.24,Current,Fixed Deposit,Employee,49.0,2024-10-02,Mumbai,West,HDFC Bank,Solapur,North
300504,205368,1423,4641.0,10754,36938,789910.0,95222,-42.43,Current,Mutual Fund,Business,75.0,2024-01-25,Mumbai,West,HDFC Bank,Mumbai,East
300505,202933,1122,1195.0,22044,28312,443946.0,415587,80.64,Current,Mutual Fund,Business,62.0,2023-09-09,Kolhapur,East,HDFC Bank,Solapur,North
300506,203108,1285,555.0,9204,50199,518348.5,133738,92.02,Savings,Mutual Fund,Individual,50.0,2023-07-21,Kolhapur,South,HDFC Bank,Kolhapur,East
300507,200464,1793,2260.0,3710,48279,990918.0,26574,25.71,Current,Mutual Fund,Employee,63.0,2024-01-27,Nagpur,West,HDFC Bank,Nagpur,East
300508,205340,1636,3866.0,31442,75126,605785.0,206771,78.62,Business,Mutual Fund,Business,55.0,2024-10-17,Pune,North,HDFC Bank,Nashik,South
300509,202920,1425,4628.0,45374,27668,456769.0,336341,94.14,Business,Recurring Deposit,Individual,32.0,2024-05-23,Mumbai,North,HDFC Bank,Nashik,West
300510,200810,1683,4426.0,44559,23841,918074.0,73544,-49.43,Savings,Recurring Deposit,Employee,56.0,2022-09-16,Pune,South,HDFC Bank,Mumbai,West
300511,205909,1369,2709.0,44376,38029,620129.0,451495,2.32,Savings,Mutual Fund,Individual,44.0,2023-11-09,Nashik,South,HDFC Bank,Pune,West
300512,205978,1431,2381.0,48689,86506,272579.0,121037,2.86,Current,Fixed Deposit,Employee,38.0,2024-09-01,Nashik,North,HDFC Bank,Pune,South
300513,206629,1573,2717.0,24261,88031,821574.0,462787,88.5,Savings,Mutual Fund,Business,48.0,2023-01-10,Nashik,East,HDFC Bank,Mumbai,North
300514,200398,1220,3780.0,40609,5976,118288.0,152324,-11.1,Current,Fixed Deposit,Employee,65.0,2023-04-20,Pune,East,HDFC Bank,Nashik,East
300515,207700,1651,3859.0,14534,39359,351038.0,247174,-7.24,Current,Mutual Fund,Employee,29.0,2022-05-28,Pune,South,HDFC Bank,Pune,North
300516,201075,1194,1987.0,3345,38562,739970.0,374694,-17.63,Current,Recurring Deposit,Individual,54.0,2024-01-27,Kolhapur,East,HDFC Bank,Nagpur,East
300517,207598,1089,171.0,39934,28232,658793.0,482561,76.27,Current,Recurring Deposit,Employee,59.0,2022-03-23,Nashik,West,HDFC Bank,Nashik,East
300518,201862,1204,3011.0,27087,93350,58188.0,494293,4.58,Savings,Fixed Deposit,Unknown,53.0,2024-06-05,Solapur,South,HDFC Bank,Kolhapur,West
300519,200885,1194,3055.0,40681,93931,739970.0,374694,-17.63,Business,Mutual Fund,Business,25.0,2024-07-04,Nagpur,North,HDFC Bank,Nagpur,East
300520,205538,1738,125.0,34485,65170,933730.0,476194,-3.84,Savings,Mutual Fund,Business,27.0,2025-02-19,Nagpur,West,HDFC Bank,Solapur,North
300521,202566,1590,973.0,41231,99540,566970.0,486922,25.14,Current,Recurring Deposit,Employee,62.0,2025-01-25,Pune,South,HDFC Bank,Nashik,South
300522,201673,1629,2117.0,21854,50968,157524.0,46127,-36.25,Business,Fixed Deposit,Business,25.0,2023-01-21,Pune,North,HDFC Bank,Nagpur,North
300523,205259,1006,3742.0,13697,52135,96520.0,273124,19.48,Current,Mutual Fund,Employee,33.0,2023-10-07,Mumbai,North,HDFC Bank,Kolhapur,North
300524,206490,1556,2999.0,8061,75259,565205.0,94738,90.52,Current,Fixed Deposit,Employee,57.0,2024-01-19,Nashik,East,HDFC Bank,Nashik,West
300525,201691,1038,2519.0,19733,62404,572977.0,405006,1.39,Current,Recurring Deposit,Employee,24.0,2022-07-07,Kolhapur,West,HDFC Bank,Nagpur,East
300526,204153,1587,1016.0,25935,86844,102100.0,80889,36.04,Current,Mutual Fund,Individual,23.0,2025-01-15,Nagpur,East,HDFC Bank,Kolhapur,North
300527,200657,1722,3612.0,29369,42644,624423.0,459560,62.33,Business,Mutual Fund,Individual,54.0,2023-08-15,Kolhapur,North,HDFC Bank,Kolhapur,East
300528,203256,1736,3654.0,49839,36472,613875.0,474853,80.01,Savings,Fixed Deposit,Business,31.0,2024-11-13,Kolhapur,East,HDFC Bank,Kolhapur,South
300529,206321,1850,3417.0,42674,26153,535416.0,142105,-2.33,Savings,Recurring Deposit,Business,20.0,2023-07-21,Solapur,West,HDFC Bank,Mumbai,East
300530,204054,1094,1677.0,34645,69017,837097.0,140421,50.9,Savings,Recurring Deposit,Business,22.0,2025-01-14,Kolhapur,South,HDFC Bank,Solapur,South
300531,209702,1647,2465.0,11575,28077,699947.0,273842,41.06,Business,Fixed Deposit,Individual,24.0,2022-09-30,Solapur,North,HDFC Bank,Kolhapur,North
300532,205246,1032,4942.0,18897,33536,722489.0,127639,53.12,Business,Recurring Deposit,Individual,24.0,2023-06-30,Mumbai,West,HDFC Bank,Nashik,North
300533,209260,1027,4225.0,1398,69734,405516.0,184621,-25.05,Savings,Recurring Deposit,Employee,66.0,2024-05-16,Mumbai,West,HDFC Bank,Mumbai,East
300534,206333,1913,160.0,2255,46697,518348.5,193558,-49.12,Business,Fixed Deposit,Individual,76.0,2023-07-14,Nashik,West,HDFC Bank,Pune,North
300535,209577,1861,1927.0,47207,72670,457097.0,147441,84.27,Current,Fixed Deposit,Individual,43.0,2025-01-19,Nashik,East,HDFC Bank,Nagpur,North
300536,202614,1038,666.0,22842,62181,572977.0,405006,1.39,Savings,Mutual Fund,Business,66.0,2023-12-15,Pune,North,HDFC Bank,Nagpur,East
300537,200771,1396,2407.0,35375,38290,292921.0,228111,-27.01,Current,Recurring Deposit,Business,66.0,2023-08-09,Pune,South,HDFC Bank,Kolhapur,West
300538,202574,1880,2930.0,34662,88440,782453.0,404371,7.86,Business,Recurring Deposit,Business,61.0,2023-12-06,Nagpur,North,HDFC Bank,Mumbai,East
300539,202196,1322,1322.0,4856,73100,159560.0,344517,20.19,Current,Mutual Fund,Individual,30.0,2025-03-08,Nagpur,West,HDFC Bank,Mumbai,South
300540,207933,1536,4291.0,48352,95643,500718.0,426442,-48.09,Business,Fixed Deposit,Employee,49.0,2023-06-23,Kolhapur,North,HDFC Bank,Nagpur,North
300541,206357,1524,3780.0,11129,4662,976883.0,461037,85.12,Savings,Recurring Deposit,Individual,61.0,2024-07-29,Pune,North,HDFC Bank,Nagpur,North
300542,204715,1075,1948.0,32809,3329,105973.0,493415,38.88,Savings,Fixed Deposit,Individual,46.0,2022-10-04,Nashik,West,HDFC Bank,Kolhapur,South
300543,201997,1344,944.0,21847,30080,518348.5,362711,25.62,Savings,Recurring Deposit,Individual,77.0,2023-01-13,Solapur,South,HDFC Bank,Nagpur,South
300544,202082,1606,3339.0,38655,24966,564083.0,485975,25.72,Business,Fixed Deposit,Individual,66.0,2024-01-03,Solapur,East,HDFC Bank,Pune,West
300545,208963,1744,3356.2,42552,20357,455970.0,157803,-25.74,Current,Mutual Fund,Business,40.0,2025-01-16,Kolhapur,East,HDFC Bank,Kolhapur,South
300546,206363,1180,169.0,40566,77144,212159.0,118613,-43.63,Business,Recurring Deposit,Individual,46.0,2023-10-30,Solapur,West,HDFC Bank,Nashik,South
300547,201163,1722,2654.0,49690,74125,624423.0,459560,62.33,Current,Mutual Fund,Employee,49.0,2025-02-05,Mumbai,North,HDFC Bank,Kolhapur,East
300548,206941,1854,1173.0,16194,4707,197462.0,333419,41.84,Business,Fixed Deposit,Business,35.0,2022-12-16,Mumbai,East,HDFC Bank,Nashik,East
300549,206408,1137,3577.92,21181,78396,263055.0,210483,39.24,Current,Recurring Deposit,Individual,36.0,2024-11-01,Mumbai,East,HDFC Bank,Mumbai,South
300550,204882,1602,1594.0,16662,53321,195508.0,141767,-24.38,Savings,Mutual Fund,Employee,27.0,2024-08-21,Nashik,West,HDFC Bank,Solapur,North
300551,205056,1510,1531.0,42149,33667,79853.0,411839,-19.75,Current,Fixed Deposit,Individual,49.0,2023-07-01,Kolhapur,West,HDFC Bank,Pune,West
300552,203693,1586,4715.0,24756,24923,789479.0,280071,30.2,Current,Mutual Fund,Business,71.0,2023-12-11,Nagpur,North,HDFC Bank,Nagpur,North
300553,205676,1245,4636.0,2776,32716,695024.0,196918,-5.56,Savings,Fixed Deposit,Individual,71.0,2024-07-19,Mumbai,East,HDFC Bank,Mumbai,North
300554,200772,1549,4137.0,44763,21380,106960.0,371902,-34.11,Business,Mutual Fund,Employee,79.0,2022-03-21,Pune,South,HDFC Bank,Pune,South
300555,200723,1634,2053.0,5194,9151,370790.0,351538,91.4,Current,Fixed Deposit,Individual,43.0,2023-07-06,Nagpur,South,HDFC Bank,Solapur,West
300556,201218,1121,3189.0,37735,47096,163874.0,355418,-32.31,Business,Fixed Deposit,Individual,63.0,2023-06-09,Nashik,East,HDFC Bank,Nagpur,North
300557,200705,1113,1196.0,25923,6732,963430.0,275162,-30.54,Current,Recurring Deposit,Business,61.0,2023-02-10,Kolhapur,North,HDFC Bank,Nagpur,East
300558,209473,1996,2116.0,45233,10285,439127.0,348917,84.75,Current,Mutual Fund,Business,50.0,2024-01-17,Mumbai,East,HDFC Bank,Mumbai,South
300559,204537,1319,3697.0,34206,54759,650191.0,187825,32.93,Business,Recurring Deposit,Employee,50.0,2024-09-06,Pune,East,HDFC Bank,Pune,East
300560,200610,1018,1226.0,26644,73553,938738.0,218097,40.11,Current,Mutual Fund,Business,51.0,2024-10-18,Kolhapur,West,HDFC Bank,Nagpur,East
300561,209923,1388,2365.0,4799,78668,160800.0,438950,74.55,Current,Recurring Deposit,Employee,71.0,2025-01-01,Pune,West,HDFC Bank,Nashik,West
300562,205054,1520,1927.0,37198,64725,721288.0,411579,89.01,Business,Mutual Fund,Business,67.0,2023-08-03,Nashik,South,HDFC Bank,Nagpur,North
300563,209844,1843,1159.0,14348,99718,446900.0,74601,-46.93,Business,Fixed Deposit,Individual,76.0,2024-03-12,Nashik,North,HDFC Bank,Nashik,South
300564,207975,1229,1326.0,31307,80928,832356.0,101213,21.66,Business,Recurring Deposit,Individual,53.0,2024-02-05,Pune,East,HDFC Bank,Nashik,West
300565,209093,1475,757.0,39327,22933,542033.0,317064,55.4,Business,Mutual Fund,Employee,74.0,2024-02-05,Solapur,North,HDFC Bank,Solapur,West
300566,204046,1572,2162.0,23192,77929,221013.0,415123,13.51,Current,Mutual Fund,Individual,56.0,2025-02-02,Pune,South,HDFC Bank,Mumbai,North
300567,208036,1155,867.0,29153,11833,414034.0,271238,-17.98,Savings,Recurring Deposit,Business,60.0,2023-02-15,Pune,East,HDFC Bank,Solapur,West
300568,207531,1272,3137.0,25001,13337,761743.0,195224,-22.53,Business,Fixed Deposit,Individual,27.0,2024-05-23,Kolhapur,South,HDFC Bank,Pune,South
300569,207314,1489,4467.0,38817,74659,231799.0,84727,11.97,Business,Mutual Fund,Business,39.0,2024-03-25,Pune,East,HDFC Bank,Nashik,South
300570,208362,1402,2223.0,26339,50621,518348.5,450528,40.13,Current,Mutual Fund,Business,25.0,2022-12-09,Pune,South,HDFC Bank,Solapur,West
300571,207880,1297,113.0,10780,34576,373351.0,469087,53.23,Savings,Fixed Deposit,Employee,59.0,2025-01-07,Kolhapur,North,HDFC Bank,Nagpur,North
300572,207122,1665,1055.49,23376,56780,115419.0,175261,-25.29,Savings,Fixed Deposit,Business,59.0,2022-07-30,Kolhapur,East,HDFC Bank,Mumbai,West
300573,202399,1353,164.33,27085,45889,870510.0,350159,-47.5,Business,Recurring Deposit,Business,77.0,2023-06-04,Pune,South,HDFC Bank,Pune,East
300574,204955,1000,1121.0,27750,37337,422443.0,346471,56.31,Business,Fixed Deposit,Business,51.0,2024-05-29,Solapur,South,HDFC Bank,Solapur,East
300575,201374,1661,4679.0,3955,54392,518348.5,195779,-33.06,Savings,Recurring Deposit,Employee,55.0,2025-01-15,Solapur,North,HDFC Bank,Kolhapur,North
300576,201596,1828,3473.0,27866,1205,758790.0,138245,-17.56,Savings,Fixed Deposit,Employee,35.0,2024-11-28,Kolhapur,South,HDFC Bank,Pune,South
300577,209187,1144,3699.0,12092,55153,252494.0,434330,2.39,Business,Mutual Fund,Individual,72.0,2024-11-06,Nagpur,East,HDFC Bank,Nagpur,East
300578,206284,1965,3300.0,22532,7233,962198.0,449458,-32.97,Savings,Fixed Deposit,Employee,49.0,2023-08-23,Pune,South,HDFC Bank,Solapur,South
300579,200745,1482,2828.0,48331,27482,140787.0,305083,75.42,Current,Fixed Deposit,Business,26.0,2022-08-13,Nagpur,East,HDFC Bank,Nashik,East
300580,205484,1958,1856.0,12370,66705,150885.0,252633,63.38,Savings,Fixed Deposit,Business,54.0,2023-03-20,Solapur,West,HDFC Bank,Mumbai,East
300581,208934,1327,894.0,23244,55509,152201.0,149226,57.31,Savings,Fixed Deposit,Individual,24.0,2025-01-29,Solapur,West,HDFC Bank,Nashik,North
300582,209685,1084,2209.0,23003,60854,604344.0,406488,4.09,Savings,Fixed Deposit,Employee,76.0,2023-07-16,Kolhapur,North,HDFC Bank,Nagpur,West
300583,203520,1256,229.67,12957,67959,696063.0,496671,4.59,Savings,Recurring Deposit,Business,55.0,2023-03-04,Pune,South,HDFC Bank,Nagpur,North
300584,203422,1446,406.0,45591,96397,171254.0,439801,68.52,Current,Recurring Deposit,Individual,70.0,2023-01-24,Nashik,South,HDFC Bank,Pune,East
300585,203155,1186,728.0,37458,50571,150509.0,337315,3.72,Current,Recurring Deposit,Employee,48.0,2022-11-04,Nagpur,South,HDFC Bank,Pune,East
300586,202723,1517,1979.0,1695,99700,518806.0,168583,1.67,Savings,Mutual Fund,Individual,66.0,2022-04-27,Nashik,South,HDFC Bank,Nashik,North
300587,204268,1301,4396.0,3536,12450,958204.0,294366,14.12,Savings,Recurring Deposit,Individual,76.0,2022-05-31,Nagpur,West,HDFC Bank,Nashik,South
300588,206025,1979,4292.0,33405,24815,405409.0,83332,72.63,Savings,Mutual Fund,Employee,76.0,2023-04-05,Solapur,West,HDFC Bank,Kolhapur,West
300589,206061,1017,2565.0,41097,14398,658552.0,280743,96.78,Current,Mutual Fund,Individual,79.0,2024-03-28,Mumbai,South,HDFC Bank,Nagpur,East
300590,204240,1406,4945.0,34539,55504,518348.5,301277,-36.56,Business,Mutual Fund,Employee,56.0,2024-10-25,Kolhapur,South,HDFC Bank,Kolhapur,South
300591,203522,1812,510.0,36295,36124,889508.0,403009,-43.03,Savings,Recurring Deposit,Unknown,49.0,2022-07-12,Nagpur,West,HDFC Bank,Kolhapur,North
300592,201171,1090,712.0,26871,30386,629001.0,345832,97.09,Business,Fixed Deposit,Business,49.0,2024-02-26,Nashik,East,HDFC Bank,Pune,North
300593,206269,1060,708.0,27947,48236,305241.0,220112,18.76,Current,Recurring Deposit,Employee,31.0,2023-12-24,Pune,South,HDFC Bank,Kolhapur,East
300594,206029,1414,2441.0,33283,64313,179730.0,33160,-13.16,Savings,Recurring Deposit,Business,36.0,2024-11-23,Nashik,North,HDFC Bank,Solapur,North
300595,209856,1540,4998.0,30659,15070,490746.0,259224,88.11,Current,Recurring Deposit,Employee,63.0,2024-08-31,Pune,West,HDFC Bank,Pune,West
300596,202722,1919,1399.0,13008,53985,518348.5,422189,-15.79,Savings,Recurring Deposit,Business,66.0,2023-01-17,Solapur,South,HDFC Bank,Pune,North
300597,207633,1419,2428.0,32961,17114,75078.0,396884,-40.62,Business,Recurring Deposit,Business,63.0,2025-03-06,Solapur,South,HDFC Bank,Solapur,South
300598,208874,1498,4800.0,20174,9471,582253.0,34952,1.04,Business,Recurring Deposit,Individual,56.0,2023-11-07,Nagpur,West,HDFC Bank,Nashik,West
300599,207242,1653,2070.0,19781,71122,147907.0,80983,17.93,Savings,Fixed Deposit,Individual,22.0,2024-04-26,Kolhapur,North,HDFC Bank,Nashik,East
300600,201509,1379,293.0,19545,68530,730483.0,132472,80.47,Savings,Recurring Deposit,Employee,60.0,2023-12-01,Mumbai,West,HDFC Bank,Solapur,North
300601,207935,1905,2704.0,27292,51893,490982.0,134088,67.59,Business,Fixed Deposit,Employee,65.0,2023-04-04,Pune,South,HDFC Bank,Pune,South
300602,202263,1037,1897.0,8304,63600,260539.0,433554,-31.14,Current,Mutual Fund,Employee,56.0,2022-11-05,Pune,East,HDFC Bank,Mumbai,West
300603,206886,1501,797.0,34193,75175,629391.0,62900,73.59,Savings,Mutual Fund,Individual,61.0,2025-01-03,Mumbai,South,HDFC Bank,Nashik,South
300604,202284,1296,4012.0,33890,56492,446636.0,295728,-29.47,Current,Fixed Deposit,Business,27.0,2025-02-21,Nashik,South,HDFC Bank,Nagpur,East
300605,202959,1502,4238.0,5149,52065,235133.0,498806,2.15,Savings,Fixed Deposit,Individual,69.0,2022-03-29,Nashik,West,HDFC Bank,Mumbai,West
300606,209848,1013,1907.0,16690,28738,214437.0,52323,10.97,Savings,Mutual Fund,Individual,74.0,2022-09-02,Pune,North,HDFC Bank,Pune,West
300607,203266,1527,113.0,15200,62322,926106.0,81190,42.15,Savings,Recurring Deposit,Employee,31.0,2024-01-10,Solapur,East,HDFC Bank,Solapur,North
300608,209465,1065,4214.0,2432,49776,738465.0,454834,39.67,Business,Recurring Deposit,Individual,24.0,2023-02-23,Mumbai,South,HDFC Bank,Solapur,East
300609,203518,1687,4827.12,40009,74548,925351.0,76729,89.75,Business,Fixed Deposit,Individual,25.0,2022-12-19,Mumbai,South,HDFC Bank,Nashik,North
300610,206215,1772,3563.0,2114,72740,235252.0,454932,28.14,Savings,Mutual Fund,Business,40.0,2025-03-06,Mumbai,South,HDFC Bank,Mumbai,South
300611,202015,1852,2451.0,14833,42810,603322.0,455486,3.71,Current,Recurring Deposit,Business,42.0,2024-06-02,Kolhapur,North,HDFC Bank,Nashik,North
300612,209109,1570,4486.0,13529,50223,149665.0,311714,-11.66,Savings,Fixed Deposit,Individual,19.0,2024-03-11,Mumbai,East,HDFC Bank,Nagpur,North
300613,209143,1010,1321.0,6060,81694,936640.0,226126,-18.9,Current,Mutual Fund,Business,22.0,2022-06-07,Nashik,East,HDFC Bank,Solapur,North
300614,207663,1048,4550.0,17779,34219,684533.0,334321,28.27,Savings,Mutual Fund,Employee,28.0,2024-08-02,Nashik,West,HDFC Bank,Mumbai,East
300615,208346,1458,4462.0,3311,82771,118943.0,494910,45.97,Current,Fixed Deposit,Business,47.0,2023-04-12,Pune,South,HDFC Bank,Mumbai,South
300616,208492,1246,1023.0,17069,70400,325740.0,136796,76.26,Current,Fixed Deposit,Business,33.0,2022-09-25,Nashik,North,HDFC Bank,Mumbai,North
300617,208386,1705,1707.0,5439,91310,518066.0,490089,15.62,Savings,Mutual Fund,Business,72.0,2024-02-28,Nashik,West,HDFC Bank,Pune,East
300618,207564,1272,4284.0,26368,89887,761743.0,195224,-22.53,Savings,Recurring Deposit,Individual,26.0,2022-10-14,Solapur,South,HDFC Bank,Pune,South
300619,206352,1050,2077.0,3860,54530,678204.0,179639,41.23,Savings,Mutual Fund,Individual,74.0,2024-03-11,Pune,South,HDFC Bank,Nashik,South
300620,201437,1737,1661.0,17558,72655,518348.5,60434,31.96,Business,Recurring Deposit,Employee,64.0,2025-01-21,Solapur,South,HDFC Bank,Solapur,North
300621,208924,1455,4111.0,22693,26750,649848.0,219280,59.92,Current,Mutual Fund,Business,42.0,2024-06-23,Mumbai,North,HDFC Bank,Kolhapur,South
300622,203044,1484,1906.0,3262,20495,329052.0,275615,-4.2,Savings,Recurring Deposit,Individual,50.0,2024-08-05,Mumbai,North,HDFC Bank,Nashik,North
300623,201451,1608,1948.0,47150,13658,958583.0,404398,45.42,Business,Mutual Fund,Business,68.0,2024-10-01,Nagpur,West,HDFC Bank,Nagpur,East
300624,207087,1147,2096.0,4290,11232,665993.0,380428,-44.51,Savings,Fixed Deposit,Employee,61.0,2023-07-26,Solapur,North,HDFC Bank,Solapur,West
300625,204709,1852,2638.0,3412,79300,603322.0,455486,3.71,Business,Mutual Fund,Business,23.0,2024-02-06,Mumbai,West,HDFC Bank,Nashik,North
300626,201288,1350,1764.0,33260,5153,267992.0,199672,-9.72,Business,Fixed Deposit,Business,28.0,2024-10-27,Nagpur,East,HDFC Bank,Kolhapur,West
300627,203247,1346,238.0,37576,36363,342356.0,122607,-0.76,Current,Recurring Deposit,Unknown,41.0,2024-05-13,Kolhapur,South,HDFC Bank,Solapur,North
300628,201375,1323,4471.0,41120,32996,443661.0,371258,-3.89,Savings,Recurring Deposit,Employee,72.0,2024-01-12,Pune,South,HDFC Bank,Solapur,East
300629,204279,1898,1666.0,44151,9905,306002.0,418725,41.58,Business,Mutual Fund,Business,65.0,2024-07-19,Solapur,South,HDFC Bank,Nagpur,South
300630,207491,1175,3919.0,38557,48519,340442.0,397213,81.24,Savings,Fixed Deposit,Employee,64.0,2024-02-11,Kolhapur,East,HDFC Bank,Solapur,South
300631,203973,1118,710.0,2406,77014,204248.0,208385,83.7,Current,Fixed Deposit,Individual,66.0,2022-11-23,Mumbai,West,HDFC Bank,Nagpur,West
300632,204594,1121,3338.0,20359,23911,163874.0,355418,-32.31,Business,Recurring Deposit,Individual,55.0,2024-03-27,Kolhapur,East,HDFC Bank,Nagpur,North
300633,200999,1889,4642.0,29465,62846,622980.0,141581,-12.77,Savings,Mutual Fund,Employee,66.0,2024-02-18,Pune,West,HDFC Bank,Solapur,North
300634,206338,1041,4550.0,44976,32911,382425.0,407970,23.26,Current,Fixed Deposit,Individual,70.0,2023-04-27,Nagpur,East,HDFC Bank,Pune,South
300635,202042,1626,3678.14,38565,43415,414168.0,372035,61.34,Current,Fixed Deposit,Business,49.0,2023-04-09,Kolhapur,North,HDFC Bank,Pune,East
300636,201044,1670,1046.0,47342,9087,228145.0,166526,43.43,Business,Mutual Fund,Business,18.0,2024-12-05,Solapur,East,HDFC Bank,Solapur,North
300637,204893,1154,1239.0,28963,84668,581172.0,126846,80.14,Current,Fixed Deposit,Individual,47.0,2023-05-25,Solapur,East,HDFC Bank,Nashik,North
300638,205688,1882,1100.0,26382,19732,368200.0,420327,-43.0,Business,Recurring Deposit,Individual,76.0,2024-06-07,Mumbai,East,HDFC Bank,Mumbai,East
300639,209270,1968,3236.0,30772,70484,495362.0,83707,30.42,Current,Recurring Deposit,Individual,79.0,2024-04-11,Nashik,West,HDFC Bank,Nashik,West
300640,204399,1106,1331.0,47642,15938,645333.0,497857,-9.25,Savings,Mutual Fund,Individual,45.0,2024-11-18,Pune,North,HDFC Bank,Nagpur,South
300641,209749,1301,208.0,45934,41462,958204.0,294366,14.12,Savings,Fixed Deposit,Business,48.0,2023-03-27,Solapur,North,HDFC Bank,Nashik,South
300642,205260,1379,1903.0,47548,99885,730483.0,132472,80.47,Current,Recurring Deposit,Employee,33.0,2023-05-21,Nagpur,East,HDFC Bank,Solapur,North
300643,202136,1732,2303.0,34915,15040,634719.0,228900,87.19,Savings,Fixed Deposit,Business,75.0,2024-02-02,Pune,South,HDFC Bank,Pune,South
